iter	Logloss
204	0.0005141863707
205	0.0005141890464
206	0.0005141809574
207	0.0005141655945
208	0.00051416493
209	0.0005141548298
210	0.0005141548298
211	0.0005141559904
212	0.0005141426742
213	0.000514150236
214	0.000514146001
215	0.0005141317367
216	0.0005141235015
217	0.0005141096182
218	0.0005141165023
219	0.0005141155188
220	0.0005141215967
221	0.0005141215967
222	0.0005067345283
223	0.0005067331018
224	0.0004988264323
225	0.000498819721
226	0.000498799277
227	0.0004988300737
228	0.000498819752
229	0.0004988100461
230	0.0004988199203
231	0.0004988199203
232	0.0004987923619
233	0.0004988020412
234	0.0004987886275
235	0.0004987777388
236	0.0004987719533
237	0.0004987705269
238	0.000498770425
239	0.000498770425
240	0.0004987744296
241	0.0004987739246
242	0.0004916961388
243	0.0004916961388
244	0.0004916966173
245	0.0004916907078
246	0.0004838574594
247	0.0004838637499
248	0.0004838562368
249	0.0004838438375
250	0.0004838409448
251	0.0004838529232
252	0.0004838529232
253	0.000483866873
254	0.0004838387697
255	0.0004838338303
256	0.0004838355314
257	0.0004838275576
258	0.0004838310838
259	0.0004838305611
260	0.0004838390842
261	0.0004838273228
262	0.0004838154019
263	0.0004838154019
264	0.0004838087083
265	0.0004838027014
266	0.0004838027014
267	0.0004837959502
268	0.0004838032507
269	0.0004837955028
270	0.000483789487
271	0.0004837863063
272	0.00048377909
273	0.0004837791919
274	0.0004837725559
275	0.0004837708725
276	0.0004837596117
277	0.0004837605952
278	0.0004837562273
279	0.0004837637315
280	0.0004837625488
281	0.0004837384191
282	0.0004837384191
283	0.0004837342727
284	0.0004837485281
285	0.0004837299136
286	0.0004837327754
287	0.0004837224537
288	0.0004837220639
289	0.0004837220639
290	0.000483707454
291	0.0004837075825
292	0.000483708371
293	0.000483703157
294	0.0004837000074
295	0.0004836994448
296	0.0004836898319
297	0.0004836967868
298	0.0004836860266
299	0.0004836876657
300	0.0004836684089
301	0.0004836720059
302	0.0004836785711
303	0.0004836564127
304	0.0004836699328
305	0.0004836599123
306	0.0004836599123
307	0.0004836659458
308	0.0004836588358
309	0.0004836539541
310	0.0004836486116
311	0.0004836436413
312	0.0004836371337
313	0.0004836571923
314	0.0004836403764
315	0.0004836272462
316	0.0004836116396
317	0.0004836116396
318	0.0004836247655
319	0.0004836247655
320	0.000483620247
321	0.0004836210111
322	0.0004836162157
323	0.0004836117393
324	0.0004836042816
325	0.0004835977297
326	0.000483596589
327	0.0004835939422
328	0.0004835939422
329	0.0004835941725
330	0.0004835957274
331	0.0004835937406
332	0.0004835780942
333	0.000483573733
334	0.000483573733
335	0.0004835768693
336	0.0004835772725
337	0.0004835681712
338	0.00048357803
339	0.0004835574043
340	0.0004835606603
341	0.0004835606603
342	0.0004835482876
343	0.0004835593446
344	0.0004766783861
345	0.0004766751921
346	0.0004766751921
347	0.0004766655438
348	0.0004766663212
349	0.0004766663212
350	0.0004766598004
351	0.0004766575855
352	0.0004766504378
353	0.0004766504378
354	0.0004766451419
355	0.0004766467234
356	0.0004766465107
357	0.0004766367494
358	0.0004766367494
359	0.0004766288443
360	0.000469924032
361	0.000469924032
362	0.000469924032
363	0.0004699213984
364	0.0004699269579
365	0.0004699260321
366	0.0004699074043
367	0.0004699109018
368	0.0004698980284
369	0.0004698983518
370	0.0004698971225
371	0.0004698971225
372	0.0004698944292
373	0.0004698929629
374	0.0004698892462
375	0.0004698823333
376	0.00046987962
377	0.0004698699141
378	0.000469859362
379	0.000469859362
380	0.0004698717303
381	0.0004698692407
382	0.000469851355
383	0.0004698544648
384	0.0004698514547
385	0.0004698536164
386	0.0004698386899
387	0.0004698234244
388	0.000469835445
389	0.0004698207576
390	0.0004698268355
391	0.0004698188594
392	0.0004698188594
393	0.0004698217566
394	0.0004698106973
395	0.0004698106973
396	0.0004698104404
397	0.000469803512
398	0.000469803512
399	0.000469803512
400	0.000469803512
401	0.0004698018176
402	0.0004698018176
403	0.0004698018176
404	0.0004698086086
405	0.000469795248
406	0.0004697980278
407	0.0004697878501
408	0.0004697878501
409	0.0004697878501
410	0.0004697875356
411	0.0004697850438
412	0.0004697850438
413	0.0004697967608
414	0.0004697762593
415	0.0004697730631
416	0.0004697709766
417	0.0004697695369
418	0.0004697744142
419	0.000469766509
420	0.0004697652465
421	0.0004697560589
422	0.000469760615
423	0.0004697434758
424	0.0004697448734
425	0.0004697448734
426	0.0004697448734
427	0.0004697448734
428	0.0004697413029
429	0.0004697413029
430	0.0004697443684
431	0.0004697476554
432	0.0004697194612
433	0.0004697194612
434	0.0004697250739
435	0.0004697250739
436	0.0004697020938
437	0.0004697020938
438	0.0004697020938
439	0.0004697167524
440	0.0004697025434
441	0.0004697136869
442	0.0004697016375
443	0.0004697016375
444	0.000469712812
445	0.000469712812
446	0.0004696863344
447	0.0004696918895
448	0.0004696918895
449	0.0004696994071
450	0.0004696752574
451	0.0004696802411
452	0.0004696699659
453	0.0004696692439
454	0.0004696718043
455	0.0004696737358
456	0.0004696479626
457	0.0004696521843
458	0.0004696653411
459	0.0004696539252
460	0.0004696545897
461	0.0004696545897
462	0.0004696320991
463	0.0004696320991
464	0.0004696341103
465	0.0004696341103
466	0.0004696405336
467	0.0004696400331
468	0.000469646091
469	0.000469646091
470	0.000469634664
471	0.0004696153098
472	0.0004696209978
473	0.0004696031585
474	0.0004696059671
475	0.0004696081112
476	0.0004696028684
477	0.0004695986378
478	0.0004695863161
479	0.0004695865176
480	0.0004695865176
481	0.0004695872951
482	0.0004695826747
483	0.0004695741028
484	0.0004695641156
485	0.0004695727517
486	0.0004695378263
487	0.0004695407611
488	0.0004695559668
489	0.0004695559668
490	0.0004695366435
491	0.0004695398663
492	0.0004695361828
493	0.0004695376801
494	0.0004695454746
495	0.0004695379681
496	0.0004695279056
497	0.0004695353766
498	0.000469519471
499	0.0004695108039
500	0.0004695008543
501	0.0004694923046
502	0.0004695142725
503	0.0004694929913
504	0.0004694929913
505	0.0004695073065
506	0.0004694925881
507	0.0004694879545
508	0.0004694743879
509	0.0004694743879
510	0.0004694805831
511	0.0004694805831
512	0.0004694791168
513	0.0004694745939
514	0.0004694640773
515	0.0004694513812
516	0.0004694513812
517	0.0004694542052
518	0.000469467856
519	0.0004694520767
520	0.0004694520767
521	0.0004694508673
522	0.0004694520147
523	0.0004694360338
524	0.0004694266933
525	0.0004694257852
526	0.0004694335597
527	0.000469419291
528	0.0004694179133
529	0.0004694023909
530	0.0004694015093
531	0.0004693979809
532	0.0004693969775
533	0.00046939352
534	0.0004693863502
535	0.0004693863502
536	0.0004693954226
537	0.0004693967184
538	0.0004693971193
539	0.0004693971193
540	0.000469378115
541	0.0004693785137
542	0.0004693776809
543	0.0004693644089
544	0.0004693691024
545	0.000469372272
546	0.0004693552213
547	0.0004693521469
548	0.0004693546897
549	0.0004693481423
550	0.0004693383788
551	0.0004693518855
552	0.0004693412183
553	0.0004693300018
554	0.0004693349234
555	0.0004693212904
556	0.000469333497
557	0.0004693352136
558	0.0004693148826
559	0.0004693151417
560	0.0004693105346
561	0.00046931059
562	0.00046931059
563	0.0004692987289
564	0.0004693091525
565	0.0004693105767
566	0.0004693003702
567	0.0004693022307
568	0.0004693036262
569	0.0004692839552
570	0.0004692826063
571	0.0004692873839
572	0.0004692873839
573	0.0004692727719
574	0.0004692629818
575	0.0004692702823
576	0.0004692576105
577	0.0004692576105
578	0.0004692504695
579	0.0004692485824
580	0.0004692346769
581	0.0004692362473
582	0.0004692485137
583	0.0004692401589
584	0.0004692264395
585	0.0004692243553
586	0.0004692243553
587	0.000469218479
588	0.0004692208113
589	0.000469216233
590	0.0004692018381
591	0.0004692058272
592	0.0004692027971
593	0.000469193512
594	0.0004691940038
595	0.0004691864308
596	0.0004691941765
597	0.0004691887765
598	0.0004691820829
599	0.0004691660289
600	0.0004691840099
601	0.0004691640266
602	0.000469173274
603	0.0004691649923
604	0.000469157807
605	0.0004691438174
606	0.0004691309175
607	0.0004691381117
608	0.0004691306096
609	0.0004691322664
610	0.0004691330461
611	0.0004691167197
612	0.0004691167197
613	0.000469122988
614	0.000469122988
615	0.0004691217609
616	0.000469104409
617	0.0004691134637
618	0.0004691058044
619	0.0004691037755
620	0.0004690930219
621	0.0004690930219
622	0.0004690950929
623	0.000469092302
624	0.000469092302
625	0.000469092302
626	0.0004690820911
627	0.0004690785915
628	0.0004690640791
629	0.0004690661257
630	0.0004690661257
631	0.0004690490928
632	0.0004690584399
633	0.000469059441
634	0.0004690524196
635	0.000469047323
636	0.0004690406737
637	0.0004690359182
638	0.0004690320376
639	0.0004690383148
640	0.0004690248944
641	0.0004690276122
642	0.0004690179062
643	0.000469007589
644	0.0004690078725
645	0.0004690044792
646	0.0004689886157
647	0.0004689886157
648	0.0004690003306
649	0.0004689906003
650	0.0004689869833
651	0.000468979541
652	0.0004689827084
653	0.0004689630109
654	0.0004689702981
655	0.0004689657485
656	0.0004689555819
657	0.0004689518121
658	0.0004689443853
659	0.0004689445537
660	0.000468948215
661	0.0004689345797
662	0.0004689323183
663	0.0004689362055
664	0.0004689313105
665	0.0004689244131
666	0.0004689240986
667	0.0004689242138
668	0.0004689080756
669	0.0004689002679
670	0.0004689023699
671	0.0004689068906
672	0.0004689031629
673	0.0004689013377
674	0.0004688902896
675	0.0004688896317
676	0.0004688794518
677	0.0004688781671
678	0.0004688699209
679	0.0004688757683
680	0.0004688638297
681	0.0004688752943
682	0.0004688630213
683	0.0004688590189
684	0.0004688639892
685	0.00046884817
686	0.0004688515368
687	0.0004688473018
688	0.0004688405949
689	0.00046884242
690	0.0004688408518
691	0.0004688387964
692	0.0004688231765
693	0.000468836464
694	0.0004688183036
695	0.0004688161596
696	0.000468825088
697	0.000468806241
698	0.0004688065422
699	0.0004687920011
700	0.0004688126932
701	0.0004688028698
702	0.0004687875889
703	0.0004688047459
704	0.0004687845876
705	0.0004687736303
706	0.000468784499
707	0.0004687628191
708	0.0004687657295
709	0.0004687704208
710	0.000468765889
711	0.0004687675989
712	0.0004687466344
713	0.0004687506103
714	0.0004687442777
715	0.0004687498328
716	0.0004687416508
717	0.0004687187327
718	0.0004687249811
719	0.0004687158842
720	0.0004687139395
721	0.0004687093191
722	0.0004687178157
723	0.0004686975157
724	0.0004686928753
725	0.0004686843832
726	0.0004686914799
727	0.000468687524
728	0.0004686736739
729	0.0004686709916
730	0.0004686811582
731	0.0004686580939
732	0.0004686519076
733	0.0004686465718
734	0.0004686382834
735	0.0004686341348
736	0.000468625007
737	0.0004686374174
738	0.0004686253237
739	0.0004686192237
740	0.000468623915
741	0.0004686221386
742	0.0004686033824
743	0.0004686131127
744	0.0004685937806
745	0.0004685917517
746	0.0004685893883
747	0.0004685764043
748	0.0004685799128
749	0.000468559615
750	0.0004685587666
751	0.0004685621511
752	0.000468562758
753	0.0004685466265
754	0.0004685516677
755	0.000468552186
756	0.0004685381919
757	0.0004685255933
758	0.0004685274827
759	0.0004685227892
760	0.0004685115594
761	0.0004685156304
762	0.0004684991756
763	0.0004685001258
764	0.0004684942827
765	0.0004684943049
766	0.0004684794049
767	0.0004684808468
768	0.0004684735065
769	0.0004684732761
770	0.0004684610363
771	0.000468462981
772	0.0004684717212
773	0.0004684630253
774	0.0004684664807
775	0.0004684412679
776	0.0004684368623
777	0.000468435901
778	0.0004684296659
779	0.0004684184649
780	0.0004684162588
781	0.000468420423
782	0.0004684025837
783	0.0004683787265
784	0.0004683864855
785	0.000468395126
786	0.0004684021075
787	0.0004683865896
788	0.0004683762612
789	0.00046837258
790	0.0004683576246
791	0.000468344233
792	0.0004683494116
793	0.000468358597
794	0.0004683391054
795	0.0004683361662
796	0.0004683270583
797	0.0004683270539
798	0.0004683189339
799	0.000468309795
800	0.0004682981753
801	0.0004682941729
802	0.0004682849587
803	0.0004682804358
804	0.0004682782186
805	0.0004682660231
806	0.0004682770823
807	0.0004682584125
808	0.0004682529925
809	0.0004682460841
810	0.0004682479424
811	0.0004682545984
812	0.0004682275272
813	0.0004682342784
814	0.0004682376761
815	0.000468215376
816	0.0004682215269
817	0.0004682130592
818	0.0004681956984
819	0.0004681915187
820	0.0004681916937
821	0.0004681870246
822	0.0004681858906
823	0.0004681712674
824	0.0004681879505
825	0.0004681782756
826	0.00046816235
827	0.0004681458487
828	0.0004681685984
829	0.0004681360497
830	0.0004681507171
831	0.0004681300693
832	0.0004681380454
833	0.0004681163942
834	0.000468121462
835	0.0004681231764
836	0.0004681183965
837	0.0004681068611
838	0.0004681041854
839	0.0004681053948
840	0.0004681027169
841	0.0004681026172
842	0.0004680781287
843	0.0004680938172
844	0.0004680893851
845	0.0004680729723
846	0.0004680899322
847	0.0004680898192
848	0.0004680684804
849	0.0004680612109
850	0.0004680710719
851	0.0004680535649
852	0.0004680620747
853	0.000468065313
854	0.0004680440893
855	0.0004680586615
856	0.0004680408666
857	0.0004680452854
858	0.0004680365674
859	0.0004680327156
860	0.0004680394977
861	0.0004680372939
862	0.0004680189829
863	0.0004680304895
864	0.0004680184911
865	0.0004680248281
866	0.0004680191711
867	0.0004680132816
868	0.0004680105417
869	0.0004679996795
870	0.0004679922905
871	0.0004680063731
872	0.0004680028425
873	0.0004680014714
874	0.0004679887753
875	0.0004680020938
876	0.000467980611
877	0.0004679943083
878	0.0004679755897
879	0.0004679759043
880	0.0004679673457
881	0.0004679814904
882	0.0004679587605
883	0.000467967802
884	0.0004679748677
885	0.0004679525099
886	0.0004679611793
887	0.0004679596066
888	0.0004679539519
889	0.0004679365889
890	0.0004679562089
891	0.0004679555068
892	0.0004679479294
893	0.0004679302674
894	0.0004679352599
895	0.0004679261033
896	0.0004679273747
897	0.0004679268829
898	0.0004679127427
899	0.0004679117681
900	0.0004679202425
901	0.0004679074445
902	0.0004679111767
903	0.0004679071743
904	0.0004679008573
905	0.000467885563
906	0.0004678940263
907	0.000467891838
908	0.0004678882808
909	0.000467889479
910	0.0004678872353
911	0.0004678889054
912	0.000467884553
913	0.0004678740608
914	0.0004678761738
915	0.0004678663837
916	0.0004678646561
917	0.0004678629417
918	0.0004678680848
919	0.0004678631455
920	0.0004678518426
921	0.0004678485046
922	0.0004678544806
923	0.0004678517296
924	0.0004678514129
925	0.000467841244
926	0.0004678311704
927	0.0004678306211
928	0.0004678256153
929	0.0004678306809
930	0.0004678285214
931	0.0004678158208
932	0.0004678245743
933	0.0004678239829
934	0.0004678283486
935	0.0004678184743
936	0.0004678211234
937	0.0004677970203
938	0.0004677988011
939	0.000467803313
940	0.0004678071559
941	0.0004677899657
942	0.0004678006484
943	0.0004677999573
944	0.0004677873011
945	0.0004677835888
946	0.0004677790526
947	0.0004677773936
948	0.000467781746
949	0.000467768886
950	0.0004677573284
951	0.0004677780869
952	0.000467766671
953	0.0004677530358
954	0.0004677738386
955	0.0004677597294
956	0.0004677571689
957	0.0004677477332
958	0.0004677547767
959	0.0004677481563
960	0.0004677362022
961	0.0004677407162
962	0.0004677253644
963	0.0004677256103
964	0.0004677294798
965	0.0004677362022
966	0.000467731914
967	0.000467726988
968	0.0004677118465
969	0.0004677224695
970	0.0004677179908
971	0.0004676947693
972	0.0004676904944
973	0.0004676917879
974	0.000467694973
975	0.0004676941668
976	0.0004676821418
977	0.0004676748436
978	0.0004676730583
979	0.0004676773332
980	0.0004676736785
981	0.0004676770054
982	0.0004676589756
983	0.0004676651952
984	0.0004676591506
985	0.0004676672441
986	0.0004676512189
987	0.0004676504259
988	0.0004676362148
989	0.00046764783
990	0.000467646408
991	0.000467646222
992	0.0004676328481
993	0.0004676308768
994	0.0004676281701
995	0.0004676177421
996	0.0004676309609
997	0.0004676157841
998	0.000467613135
999	0.0004676130774
2
998	0.0004786505542
999	0.0004786505542
